D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,Q8a03,Q8a12,Q8_1a1,Q8_1a2,Q8_1a3,동행자유형,국가명,웰니스참여,웰니스만족,log_총액,year
1,5,2,,2.0,,4.0,,,,,1,1,3025.8724832214766,,,2,1.0,4.0,가족,중국,0,0,8.014954753084124,2024
2,3,2,,2.0,,,,,,,1,1,528.3144104803494,3.0,,1,2.0,11.0,가족,일본,1,0,6.269691580876337,2024
5,5,1,1.0,,,,,,,,1,2,1030.0,,,13,2.0,,혼자,홍콩,0,0,6.937314081223682,2024
4,12,2,,2.0,,,,,,,1,1,1250.0,,,15,7.0,,가족,미국,0,0,7.1308988302963465,2024
1,7,1,1.0,,,,,,,,1,1,3184.959677419355,3.0,,3,2.0,1.0,혼자,중국,1,1,8.066194907775214,2024
10,5,2,,,,,,6.0,7.0,,1,1,979.6800000000002,3.0,,3,2.0,5.0,친구,싱가포르,1,1,6.887225987729645,2024
6,5,2,,2.0,,,,6.0,7.0,,3,1,876.0,3.0,,2,7.0,5.0,가족,태국,1,0,6.775366090936392,2024
12,12,2,,,3.0,,5.0,,,,1,1,3628.389596015495,3.0,12.0,5,2.0,12.0,가족,중동,1,1,8.196544191361387,2024
10,6,2,,,3.0,,5.0,,,,1,1,1122.5717451523547,3.0,,6,7.0,3.0,가족,싱가포르,1,1,7.023377533077112,2024
6,6,2,,,,,,6.0,,,1,1,1533.0,3.0,,3,5.0,2.0,친구,태국,1,1,7.334981878871814,2024
4,5,2,,,,,,6.0,,,1,1,2192.1787709497207,,,2,1.0,,친구,미국,0,0,7.69265120083259,2024
6,5,1,1.0,,,,,,,,3,1,829.28,3.0,,1,3.0,,혼자,태국,1,1,6.720557854441396,2024
6,5,2,,,,,,6.0,,,3,1,873.08,3.0,,1,3.0,6.0,친구,태국,1,1,6.772027189670877,2024
6,8,1,1.0,,,,,,,,1,2,909.7487437185932,3.0,12.0,11,12.0,2.0,혼자,태국,1,1,6.813168455582927,2024
6,16,1,1.0,,,,,,,,1,2,759.2,3.0,,2,3.0,13.0,혼자,태국,1,1,6.632265247295718,2024
4,11,1,1.0,,,,,,,,1,2,1620.0,,,14,,,혼자,미국,0,0,7.3901814282264295,2024
4,9,2,,2.0,,,,,,,1,2,945.2554744525548,3.0,,1,2.0,3.0,가족,미국,1,1,6.851455234293605,2024
7,7,2,,,,,,6.0,,,1,1,714.1535300709749,3.0,,5,11.0,2.0,친구,베트남,1,0,6.571097967334963,2024
7,4,2,,2.0,3.0,,5.0,,,,3,1,719.12256,3.0,,1,3.0,5.0,가족,베트남,1,1,6.57803180216536,2024
7,7,2,,,,,,6.0,,,1,1,610.1506068965517,3.0,12.0,5,6.0,1.0,친구,베트남,1,0,6.413705823245143,2024
7,5,2,,,,,,,7.0,,1,1,853.9580400000002,3.0,,3,1.0,5.0,직장동료,베트남,1,1,6.74988205909202,2024
3,5,2,,2.0,,4.0,,,,,1,1,1355.556381260097,3.0,,1,6.0,3.0,가족,대만,1,1,7.211967262511244,2024
6,4,2,,,,,,6.0,,,1,1,817.6000000000003,3.0,12.0,5,3.0,12.0,친구,태국,1,1,6.70637321944944,2024
4,17,2,,,3.0,,,,,,1,1,1488.785046728972,,,13,6.0,2.0,가족,미국,0,0,7.305715661436234,2024
3,5,2,,2.0,,4.0,,,,,1,1,984.5713909378292,,12.0,12,1.0,2.0,가족,대만,1,1,6.892206410369176,2024
7,4,2,,,,,,,7.0,,3,1,681.6682599999999,3.0,,3,1.0,5.0,직장동료,베트남,1,1,6.524543117214374,2024
4,14,2,,2.0,,,,,,,1,2,333.17307692307696,3.0,,3,,,가족,미국,1,1,5.808662105476677,2024
3,5,2,,,,4.0,,,,,3,1,1292.0,,,16,5.0,2.0,가족,대만,0,0,7.163946684342547,2024
3,6,2,,2.0,,4.0,,,,,3,1,5361.8,,12.0,12,2.0,1.0,가족,대만,1,1,8.587055018585154,2024
3,5,2,,,,,,,7.0,,3,1,1195.1,,,2,1.0,16.0,직장동료,대만,0,0,7.085985142872835,2024
3,5,2,,,,,,,7.0,,3,1,1340.45,,12.0,2,1.0,12.0,직장동료,대만,1,1,7.200760657465263,2024
3,5,2,,,,,,,7.0,,3,1,7429.000000000002,3.0,12.0,16,3.0,2.0,직장동료,대만,1,1,8.913146539151807,2024
3,5,2,,,3.0,,,,,,3,1,2584.0,,,10,1.0,2.0,가족,대만,0,0,7.857093864902493,2024
3,5,2,,,,,5.0,,,,2,1,959.3100000000001,,,2,1.0,,가족,대만,0,0,6.866214276037264,2024
12,16,2,,2.0,,,,,,,1,1,1981.4350781356445,,,2,5.0,7.0,가족,중동,0,0,7.591576648094568,2024
3,5,2,,2.0,,4.0,,,,,1,1,459.8605431993157,3.0,12.0,16,6.0,2.0,가족,대만,1,0,6.130923276560739,2024
1,7,2,,,,4.0,,,,,1,1,1258.2,,,2,1.0,,가족,중국,0,0,7.13743740713593,2024
16,14,2,,,,,,6.0,,,1,1,4247.352857142859,3.0,12.0,5,11.0,12.0,친구,영국,1,1,8.354051210719511,2024
16,11,2,,,,,5.0,,,,1,1,3221.7709401709403,,,1,11.0,2.0,가족,영국,0,0,8.07768646877365,2024
6,3,2,,2.0,,,,,,,1,1,2160.8,3.0,,4,2.0,3.0,가족,태국,1,1,7.678233802478406,2024
4,8,1,1.0,,,,,,,,1,2,4250.0,3.0,,2,1.0,5.0,혼자,미국,1,0,8.354674261918463,2024
6,4,2,,,,,,6.0,,,1,1,1226.4,,12.0,14,12.0,2.0,친구,태국,1,1,7.111838327557605,2024
3,6,2,,,3.0,,5.0,,,,1,1,1262.1404444444445,,,1,2.0,9.0,가족,대만,0,0,7.140564324107648,2024
3,4,2,,,,,5.0,,,,3,1,2971.6,3.0,,2,1.0,16.0,가족,대만,1,0,7.996855807277651,2024
3,5,2,,,,,,6.0,,,1,1,5788.133125325014,3.0,12.0,2,1.0,6.0,친구,대만,1,0,8.663565087715797,2024
16,61,1,1.0,,,,,,,,1,2,4040.118448753463,3.0,,4,1.0,5.0,혼자,영국,1,0,8.304029289523784,2024
3,5,2,,,,4.0,,,,,3,1,2131.8,,12.0,6,12.0,2.0,가족,대만,1,1,7.664721972255037,2024
3,5,2,,,,,,6.0,,,1,1,1195.1000000000004,,12.0,2,1.0,12.0,친구,대만,1,1,7.085985142872835,2024
3,5,2,,2.0,,4.0,5.0,,,,3,1,1324.3000000000002,3.0,,16,1.0,3.0,가족,대만,1,1,7.1886392969329185,2024
12,31,1,1.0,,,,,,,,1,2,1927.9661016949153,3.0,,1,3.0,2.0,혼자,중동,1,1,7.5642208929074775,2024
3,5,2,,,3.0,,5.0,,,,3,1,1033.6000000000004,,,2,16.0,6.0,가족,대만,0,0,6.9408031330283375,2024
3,6,2,,,3.0,,,,,,1,1,1098.2,,,1,2.0,6.0,가족,대만,0,0,7.001427754844772,2024
3,5,2,,2.0,,4.0,,,,,3,1,1388.9,3.0,,16,3.0,,가족,대만,1,1,7.236267345922173,2024
3,5,2,,,,4.0,,,,,3,1,2002.6,3.0,,1,16.0,2.0,가족,대만,1,0,7.602201615273702,2024
3,5,2,,2.0,,4.0,5.0,,,,3,1,1905.7,3.0,12.0,1,12.0,2.0,가족,대만,1,1,7.55260467413433,2024
3,5,2,,2.0,,4.0,,,,,3,1,1259.6999999999998,,,2,1.0,5.0,가족,대만,0,0,7.138628876358257,2024
16,5,1,1.0,,,,,,,,1,2,1413.5520000000004,3.0,,5,1.0,3.0,혼자,영국,1,1,7.253860964571588,2024
1,10,2,,,,,,6.0,,,1,1,838.8,,,8,1.0,,친구,중국,0,0,6.731972299027765,2024
4,6,1,1.0,,,,,,,,1,1,2095.1100244498775,3.0,,8,2.0,3.0,혼자,미국,1,1,7.6473613486144085,2024
1,2,1,1.0,,,,,,,,1,1,4464.916010498688,3.0,,1,2.0,3.0,혼자,중국,1,1,8.404005682495086,2024
1,5,2,,,,,,,7.0,,3,1,139.80000000000004,3.0,,2,1.0,3.0,직장동료,중국,1,1,4.9402128297997105,2024
1,5,2,,,,,,6.0,,,1,1,1629.9409090909094,,,2,1.0,4.0,친구,중국,0,0,7.3962990410522185,2024
6,5,2,,,,,,,7.0,,1,1,730.0,3.0,,2,1.0,3.0,직장동료,태국,1,1,6.593044534142437,2024
1,7,2,,,,,,6.0,,,1,1,978.6000000000001,3.0,,2,14.0,6.0,친구,중국,1,0,6.886122978855023,2024
1,84,1,1.0,,,,,,,,1,2,4945.232967032968,,,1,2.0,,혼자,중국,0,0,8.506179354581668,2024
6,6,1,1.0,,,,,,,,1,2,934.4,3.0,,1,2.0,3.0,혼자,태국,1,1,6.839904612073963,2024
16,12,2,,2.0,,4.0,,,,,1,1,786.4254470426409,3.0,,10,9.0,5.0,가족,영국,1,0,6.667497927214099,2024
1,6,2,,,,,,6.0,,,2,1,1607.6999999999998,,,1,2.0,13.0,친구,중국,0,0,7.382559865168914,2024
3,5,2,,,,,5.0,6.0,,,3,1,1905.7,,,16,2.0,1.0,가족,대만,0,0,7.55260467413433,2024
16,8,2,,,3.0,,5.0,,,,1,1,508.1944186046513,3.0,,10,15.0,3.0,가족,영국,1,1,6.230864088150923,2024
2,3,2,,,,,,6.0,,,2,1,851.9999999999999,3.0,,13,2.0,1.0,친구,일본,1,0,6.747586526829315,2024
2,5,2,,,,,,6.0,,,2,1,1064.9999999999998,,,2,1.0,,친구,일본,0,0,6.970730078143525,2024
2,4,2,,,,,,6.0,,,1,1,315.91011235955057,,,2,1.0,5.0,친구,일본,0,0,5.755457718563656,2024
3,10,2,,,,,,6.0,,,1,1,1121.6191446028515,3.0,12.0,5,3.0,12.0,친구,대만,1,1,7.0225285851457535,2024
1,4,2,,2.0,,,,,,,1,1,737.7002705139766,3.0,,2,5.0,7.0,가족,중국,1,0,6.6035376045893575,2024
5,7,1,1.0,,,,,,,,1,1,5767.022522522524,,,13,1.0,2.0,혼자,홍콩,0,0,8.659911199021785,2024
6,7,2,,,,,5.0,,,,1,1,1343.2,3.0,,5,2.0,3.0,가족,태국,1,1,7.202810105763331,2024
2,4,2,,,,,,6.0,,,1,1,752.6000000000001,,,1,2.0,,친구,일본,0,0,6.623533878159337,2024
2,3,2,,,,,,6.0,,,2,1,837.8,3.0,,2,1.0,3.0,친구,일본,1,1,6.730779408512935,2024
6,5,2,,,,,5.0,,,,1,1,876.0,,,5,2.0,4.0,가족,태국,0,0,6.775366090936392,2024
1,4,2,,,3.0,,,,,,1,1,475.31999999999994,,,8,1.0,,가족,중국,0,0,6.163988261421825,2024
2,3,2,,,,,,6.0,,,1,1,672.7413658384122,3.0,,13,1.0,2.0,친구,일본,1,0,6.51136095539372,2024
2,5,2,,,,,,6.0,,,1,1,1263.8000000000002,,,2,1.0,,친구,일본,0,0,7.141878334339355,2024
2,4,2,,,,,,6.0,,,1,1,1207.0,3.0,,1,2.0,3.0,친구,일본,1,1,7.095893221097532,2024
1,6,2,,2.0,,,,,,,1,1,139.8,3.0,,4,1.0,3.0,가족,중국,1,1,4.94021282979971,2024
5,5,1,1.0,,,,,,,,1,1,1943.5784313725494,,,1,2.0,,혼자,홍콩,0,0,7.572286105213818,2024
6,5,2,,,,,,6.0,,,1,1,1606.0,3.0,12.0,2,3.0,12.0,친구,태국,1,1,7.381501894506707,2024
2,5,1,1.0,,,,,,,,2,2,568.0,3.0,12.0,11,2.0,12.0,혼자,일본,1,1,6.342121418721152,2024
2,2,1,1.0,,,,,,,,1,1,3569.4704488657244,,,11,,,혼자,일본,0,0,8.180172530120103,2024
6,4,2,,2.0,,,,,,,1,1,803.0,,,2,1.0,5.0,가족,태국,0,0,6.688354713946762,2024
1,5,2,,,3.0,,,,,,1,1,1172.969818913481,3.0,12.0,12,11.0,2.0,가족,중국,1,1,7.067294118495928,2024
2,3,2,,2.0,,,,6.0,,,2,1,367.425,,,1,2.0,,가족,일본,0,0,5.9065192161927484,2024
1,5,1,1.0,,,,,,,,1,1,1052.1628820960698,,,7,5.0,1.0,혼자,중국,0,0,6.95860321220239,2024
2,3,2,,,,,,6.0,,,1,1,332.74439197166464,3.0,,5,1.0,2.0,친구,일본,1,0,5.807374603554429,2024
10,14,1,1.0,,,,,,,,1,2,2793.5172413793102,3.0,,20,3.0,1.0,혼자,싱가포르,1,1,7.935056740843397,2024
4,5,2,,2.0,,,,,,,1,1,425.0,,,8,4.0,,가족,미국,0,0,6.052089168924417,2024
12,10,2,,,,,,6.0,,,1,1,2589.230769230769,3.0,,8,6.0,2.0,친구,중동,1,0,7.85911611028326,2024
10,11,2,,,,,5.0,,,,1,1,1418.814814814815,3.0,,4,,,가족,싱가포르,1,0,7.257577164637181,2024
1,3,2,,2.0,,,,,,,1,1,982.0097560975609,3.0,,2,1.0,3.0,가족,중국,1,1,6.889601243231348,2024
12,11,2,,2.0,,,,,,,1,1,3213.630406290957,3.0,,9,3.0,1.0,가족,중동,1,1,8.075156544753781,2024
12,19,1,1.0,,,,,,,,1,2,8047.074626865672,3.0,12.0,12,2.0,5.0,혼자,중동,1,1,8.99306390397733,2024
6,3,2,,,,,,6.0,,,1,1,788.4,3.0,,5,2.0,3.0,친구,태국,1,1,6.670005575278565,2024
1,5,2,,2.0,,,,,,,1,1,566.5578947368421,3.0,,1,3.0,2.0,가족,중국,1,1,6.3395792724869535,2024
6,6,1,1.0,,,,,,,,1,2,1022.0,3.0,12.0,2,3.0,12.0,혼자,태국,1,1,6.92951677076365,2024
10,12,2,,,,,,6.0,,,1,1,1253.3557894736844,3.0,12.0,2,1.0,6.0,친구,싱가포르,1,0,7.1335798646885795,2024
12,10,2,,2.0,,,,,,,1,1,1757.2202166064985,3.0,,3,4.0,5.0,가족,중동,1,1,7.471488417047108,2024
6,6,2,,,,,,,7.0,,1,1,1109.6000000000001,3.0,,2,5.0,3.0,직장동료,태국,1,1,7.011754869000622,2024
1,6,2,,,,,,6.0,,,1,1,880.74,3.0,,1,2.0,3.0,친구,중국,1,1,6.780762463197197,2024
6,4,2,,,,,,6.0,,,1,1,5022.4,3.0,,14,3.0,4.0,친구,태국,1,1,8.52166318608769,2024
1,4,2,,2.0,,,,,,,1,1,844.8606936416186,,,2,1.0,6.0,가족,중국,0,0,6.739171754170619,2024
6,3,2,,,,,,6.0,,,1,1,1124.2,3.0,12.0,2,12.0,5.0,친구,태국,1,1,7.024826950567975,2024
1,5,2,,,,,,,7.0,,1,1,928.8724832214766,,,2,1.0,,직장동료,중국,0,0,6.833971466982886,2024
5,30,1,1.0,,,,,,,,1,2,1790.6000000000001,3.0,,18,4.0,3.0,혼자,홍콩,1,1,7.490306038200056,2024
1,7,2,,,,,,6.0,,,1,1,139.8,3.0,,4,1.0,5.0,친구,중국,1,0,4.94021282979971,2024
1,6,2,,2.0,,,,,,,1,1,139.8,3.0,,2,1.0,13.0,가족,중국,1,0,4.94021282979971,2024
1,20,1,1.0,,,,,,,,1,1,1469.4441826215023,,12.0,12,1.0,2.0,혼자,중국,1,1,7.292639501212081,2024
3,5,1,1.0,,,,,,,,1,1,641.093670886076,,,1,,,혼자,대만,0,0,6.463175578671943,2024
2,4,2,,2.0,,,,,,,1,2,573.0456852791878,3.0,,3,2.0,1.0,가족,일본,1,1,6.350965443517604,2024
1,5,2,,,,,,6.0,,,1,1,1060.31884057971,,,8,1.0,2.0,친구,중국,0,0,6.9663249348766945,2024
2,4,2,,,,,,6.0,,,1,1,426.53051058530514,3.0,,3,11.0,1.0,친구,일본,1,1,6.055683901501575,2024
2,3,2,,,,,,6.0,,,1,1,804.1287878787879,3.0,,1,2.0,3.0,친구,일본,1,1,6.689759440279731,2024
5,7,2,,,,,,6.0,,,1,1,2263.3321677996096,,,20,1.0,13.0,친구,홍콩,0,0,7.724593416921146,2024
2,4,2,,,,,,6.0,,,1,2,436.34437086092714,3.0,,11,3.0,1.0,친구,일본,1,1,6.078431773012592,2024
1,5,2,,,,,,6.0,,,1,1,897.4814814814815,,,1,7.0,2.0,친구,중국,0,0,6.799592486702744,2024
3,5,2,,,,4.0,,,,,1,2,532.9499999999999,3.0,12.0,2,12.0,3.0,가족,대만,1,1,6.278427611135146,2024
3,4,2,,,,,,6.0,,,1,1,771.9428571428573,3.0,12.0,12,5.0,1.0,친구,대만,1,1,6.648910528040213,2024
3,4,2,,,,,,6.0,,,1,2,791.35,3.0,12.0,11,12.0,1.0,친구,대만,1,1,6.673740347779292,2024
3,4,2,,2.0,,,,,,,3,1,1195.1000000000001,3.0,,3,5.0,1.0,가족,대만,1,1,7.085985142872835,2024
3,4,2,,2.0,,,,6.0,,,3,1,904.4000000000001,3.0,,3,5.0,2.0,가족,대만,1,1,6.807271740403815,2024
3,5,2,,2.0,,,,,,,3,1,1388.9,3.0,,3,5.0,7.0,가족,대만,1,1,7.236267345922173,2024
3,5,2,,,,,,6.0,,,3,1,1292.0,3.0,,3,2.0,1.0,친구,대만,1,1,7.163946684342547,2024
16,7,1,1.0,,,,,,,,1,2,2403.162580586908,3.0,,1,2.0,11.0,혼자,영국,1,0,7.784540890787351,2024
12,3,2,,,,,,,,8.0,1,1,1271.8309859154929,3.0,,5,3.0,1.0,기타,중동,1,1,7.148212862363762,2024
16,21,1,1.0,,,,,,,,1,1,7306.866018158235,3.0,12.0,11,6.0,2.0,혼자,영국,1,0,8.896569735528711,2024
18,90,1,1.0,,,,,,,,1,2,1642.0500000000002,,,1,2.0,5.0,혼자,독일,0,0,7.403700740218676,2024
12,5,1,1.0,,,,,,,,1,1,872.972972972973,3.0,,3,2.0,,혼자,중동,1,1,6.771904596566523,2024
5,7,2,,2.0,,,,,,,1,1,714.7720792588782,3.0,12.0,5,6.0,7.0,가족,홍콩,1,0,6.571963721608663,2024
3,5,2,,,3.0,,,,,,3,1,699.8333333333334,3.0,,3,1.0,2.0,가족,대만,1,1,6.550842211456138,2024
5,6,2,,2.0,,,,,,,1,1,547.127777777778,3.0,,5,3.0,7.0,가족,홍콩,1,1,6.304682372542317,2024
3,5,2,,,3.0,,,,,,3,1,699.8333333333333,3.0,,3,1.0,2.0,가족,대만,1,1,6.550842211456138,2024
3,5,2,,2.0,,,,,,,3,1,969.0000000000002,3.0,,3,1.0,2.0,가족,대만,1,1,6.876264611890766,2024
4,10,1,1.0,,,,,,,,1,2,2300.0,3.0,,1,11.0,15.0,혼자,미국,1,0,7.7406644019172415,2024
5,8,2,,2.0,,,,,,,1,1,1726.65,3.0,,1,2.0,3.0,가족,홍콩,1,1,7.453938394029181,2024
3,4,2,,,3.0,,,,,,3,1,732.1333333333333,3.0,,3,1.0,2.0,가족,대만,1,1,6.5959626467366075,2024
3,4,2,,,3.0,,,,,,3,1,1130.5,3.0,12.0,3,1.0,2.0,가족,대만,1,1,7.0304152917180245,2024
1,7,2,,2.0,,4.0,,,,,2,1,1160.3400000000001,3.0,,4,1.0,6.0,가족,중국,1,0,7.056468344602262,2024
3,5,2,,2.0,,4.0,,,,,3,1,807.5000000000001,3.0,,3,1.0,2.0,가족,대만,1,1,6.6939430550968115,2024
3,5,2,,2.0,,,,,,,3,1,1292.0,3.0,,3,1.0,2.0,가족,대만,1,1,7.163946684342547,2024
1,10,2,,2.0,,,,,,,1,1,237.66000000000003,3.0,12.0,3,2.0,1.0,가족,중국,1,1,5.470841080861881,2024
5,6,2,,2.0,,4.0,,6.0,,,3,1,3069.6000000000004,3.0,12.0,3,5.0,,가족,홍콩,1,1,8.029302538932743,2024
6,6,2,,,,,,6.0,,,1,1,1897.9999999999998,3.0,,2,1.0,3.0,친구,태국,1,1,7.548555979169873,2024
1,16,2,,2.0,,,,,,,1,2,419.40000000000003,3.0,12.0,3,1.0,7.0,가족,중국,1,1,6.03882511846782,2024
2,3,2,,,,,5.0,,,,2,1,639.0000000000001,3.0,,9,2.0,3.0,가족,일본,1,1,6.459904454377535,2024
2,4,2,,,,,,6.0,,,2,1,583.62,,12.0,12,1.0,5.0,친구,일본,1,1,6.369250086109404,2024
2,4,2,,,3.0,,5.0,,,,1,1,402.925,3.0,12.0,12,2.0,13.0,가족,일본,1,1,5.998750440408782,2024
1,6,2,,,,4.0,5.0,,,,1,2,699.0,3.0,,3,1.0,7.0,가족,중국,1,1,6.54965074223381,2024
2,3,2,,2.0,,,,,,,1,1,744.8146718146718,3.0,,1,3.0,5.0,가족,일본,1,1,6.613135424768125,2024
2,3,2,,,,,,6.0,,,1,1,520.1980198019802,,,2,1.0,4.0,친구,일본,0,0,6.254209546398271,2024
2,3,2,,,,,,6.0,,,2,1,922.9999999999999,,,13,1.0,2.0,친구,일본,0,0,6.827629234502852,2024
1,4,2,,2.0,,,,,,,1,1,629.1,3.0,12.0,3,1.0,2.0,가족,중국,1,1,6.444290226575984,2024
2,4,2,,,,,,6.0,,,1,1,743.910447761194,,,2,1.0,,친구,일본,0,0,6.6119206616761605,2024
5,7,2,,2.0,3.0,,5.0,6.0,,,1,1,1918.5,3.0,,2,3.0,16.0,가족,홍콩,1,1,7.559298909687007,2024
2,4,2,,,3.0,,,,,,2,1,823.6000000000001,,,8,1.0,2.0,가족,일본,0,0,6.713684975153635,2024
2,5,2,,,,,,6.0,,,1,1,568.7082294264341,,,8,1.0,2.0,친구,일본,0,0,6.3433675248013985,2024
1,5,2,,,,,,6.0,,,1,1,1006.5599999999998,,12.0,12,5.0,2.0,친구,중국,1,1,6.914293855821719,2024
1,4,2,,,,,,6.0,,,1,1,1104.42,3.0,12.0,3,1.0,2.0,친구,중국,1,1,7.007075589272686,2024
1,5,1,1.0,,,,,,,,1,1,310.55266055045877,3.0,12.0,1,12.0,2.0,혼자,중국,1,1,5.73835348618954,2024
1,5,2,,,,,,6.0,,,1,2,768.9000000000001,3.0,,3,1.0,2.0,친구,중국,1,1,6.644960922038135,2024
10,8,2,,,,,5.0,,,,1,1,1958.7940926157698,,,5,2.0,1.0,가족,싱가포르,0,0,7.580084304005649,2024
10,6,2,,,,,,6.0,,,1,1,2321.088,3.0,12.0,2,1.0,12.0,친구,싱가포르,1,1,7.7497913202476365,2024
1,6,1,1.0,,,,,,,,1,1,4380.676557863502,,,2,1.0,,혼자,중국,0,0,8.3849584567076,2024
10,10,2,,,3.0,,5.0,,,,1,1,1550.7097358490566,3.0,,1,2.0,3.0,가족,싱가포르,1,1,7.346467999207947,2024
2,5,2,,2.0,,,,,,,2,1,1451.9499999999998,,,2,1.0,,가족,일본,0,0,7.280662759530126,2024
1,3,1,1.0,,,,,,,,1,1,923.3457142857142,,,2,1.0,,혼자,중국,0,0,6.828003719397072,2024
1,4,2,,,,,,6.0,,,1,1,1314.12,3.0,,2,1.0,3.0,친구,중국,1,1,7.180922519075668,2024
1,4,2,,,,,,6.0,,,1,1,1146.3600000000001,3.0,12.0,3,12.0,1.0,친구,중국,1,1,7.044346984069917,2024
1,6,2,,,,,,6.0,,,1,1,447.66613138686137,3.0,,3,1.0,7.0,친구,중국,1,1,6.104047712143753,2024
2,3,2,,,,,,6.0,,,2,1,944.3000000000002,,,1,2.0,13.0,친구,일본,0,0,6.850443912269023,2024
2,3,1,1.0,,,,,,,,1,1,1014.7345132743362,,,13,11.0,2.0,혼자,일본,0,0,6.922382293985732,2024
1,4,1,1.0,,,,,,,,1,1,139.8,3.0,,2,3.0,1.0,혼자,중국,1,1,4.94021282979971,2024
1,7,2,,,,,,,7.0,,1,1,1463.4382978723404,,,1,,,직장동료,중국,0,0,7.288543944581959,2024
10,5,2,,,,,,6.0,,,1,1,788.5451612903229,3.0,,11,3.0,2.0,친구,싱가포르,1,1,6.670189679703115,2024
1,6,2,,2.0,,,,,,,1,1,978.5999999999999,3.0,12.0,3,1.0,12.0,가족,중국,1,1,6.886122978855023,2024
10,7,2,,2.0,,4.0,,,,,3,1,1657.92,3.0,,5,7.0,2.0,가족,싱가포르,1,0,7.4133190836264236,2024
1,4,2,,,,,,6.0,,,1,1,559.2,3.0,,3,5.0,1.0,친구,중국,1,1,6.3265071909196005,2024
10,5,2,,2.0,,4.0,,,,,1,1,879.2000000000002,3.0,,3,1.0,2.0,가족,싱가포르,1,1,6.779012403089411,2024
10,8,2,,,,,5.0,,,,1,1,955.6932330827067,3.0,,5,2.0,3.0,가족,싱가포르,1,1,6.862436975659755,2024
4,6,2,,2.0,,,,,,,1,1,1103.1055900621118,,,5,2.0,11.0,가족,미국,0,0,7.005884744555744,2024
10,7,2,,,,,,6.0,,,1,2,4521.6,3.0,,3,2.0,1.0,친구,싱가포르,1,1,8.416621192490208,2024
10,7,2,,,,,,6.0,,,1,1,4521.6,3.0,,3,1.0,2.0,친구,싱가포르,1,1,8.416621192490208,2024
10,13,2,,,3.0,,,,,,1,1,936.3574999999998,3.0,,1,3.0,2.0,가족,싱가포르,1,1,6.841997347999825,2024
2,3,2,,,,,,6.0,,,2,1,525.4,,,8,1.0,2.0,친구,일본,0,0,6.26415987725144,2024
10,4,2,,,3.0,,,,,,1,1,384.44999999999993,3.0,,3,1.0,2.0,가족,싱가포르,1,1,5.9518137414781895,2024
10,6,2,,2.0,,,,,,,1,1,1281.1200000000003,3.0,,3,2.0,,가족,싱가포르,1,1,7.155489974324324,2024
2,3,2,,2.0,,4.0,,,,,2,1,662.6666666666666,,,1,2.0,,가족,일본,0,0,6.49627209854841,2024
1,5,2,,,,,5.0,,,,1,1,784.1874820143884,3.0,,3,1.0,2.0,가족,중국,1,1,6.664648126984572,2024
2,3,2,,,,,,6.0,,,2,1,922.9999999999999,,,13,2.0,1.0,친구,일본,0,0,6.827629234502852,2024
1,5,2,,,,,,6.0,,,1,1,923.8230188679246,3.0,,3,1.0,2.0,친구,중국,1,1,6.828520515274208,2024
1,4,2,,,,,,6.0,,,1,1,435.5617527010804,3.0,,3,2.0,,친구,중국,1,1,6.076636583487305,2024
2,3,2,,,,,,6.0,,,1,1,543.1134020618557,,,1,2.0,,친구,일본,0,0,6.297318141705313,2024
1,4,2,,,,,,6.0,,,1,1,1174.84261682243,3.0,,3,2.0,1.0,친구,중국,1,1,7.06888947447723,2024
2,5,1,1.0,,,,,,,,1,2,858.8251001335113,,,13,4.0,2.0,혼자,일본,0,0,6.755565292561121,2024
1,3,2,,,,,,6.0,,,1,1,363.48,3.0,,3,1.0,2.0,친구,중국,1,1,5.895724274827146,2024
1,6,2,,2.0,,,5.0,,,,1,2,292.71009428032676,3.0,,3,1.0,,가족,중국,1,1,5.679182679882572,2024
1,4,2,,2.0,,4.0,,,,,1,1,607.5259259259259,3.0,,3,7.0,1.0,가족,중국,1,1,6.409394850725368,2024
1,5,2,,2.0,,4.0,,,,,1,1,955.9767634854771,3.0,,3,1.0,7.0,가족,중국,1,1,6.862733606778471,2024
1,7,2,,,,,5.0,,,,1,2,587.3206896551725,3.0,,3,7.0,1.0,가족,중국,1,1,6.3755709903349596,2024
1,4,2,,,,4.0,,,,,1,1,1259.1938388625595,3.0,,3,1.0,2.0,가족,중국,1,1,7.138226984752947,2024
5,5,2,,2.0,,,,,,,1,1,1337.729591836735,3.0,,3,1.0,2.0,가족,홍콩,1,1,7.198729121486734,2024
5,9,2,,,,,,6.0,,,1,1,8185.6,3.0,,3,1.0,2.0,친구,홍콩,1,1,9.010131791944469,2024
5,9,2,,2.0,,,,,,,1,1,3005.6500000000005,3.0,,3,1.0,7.0,가족,홍콩,1,1,8.00824912973491,2024
1,4,2,,,,,,6.0,,,1,1,1335.457894736842,3.0,12.0,3,12.0,7.0,친구,중국,1,1,7.1970295043381745,2024
1,3,2,,,3.0,,,,,,1,1,1854.7275510204083,,,8,2.0,1.0,가족,중국,0,0,7.5254930914893965,2024
2,3,2,,,,,,,7.0,,3,1,1164.4,,,13,11.0,2.0,직장동료,일본,0,0,7.059961211871468,2024
