D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT_개별국제교통비제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
2,3,2,,,,,5.0,,,,1,1,383.1738916256157,1,1,3,1938.76055294335,가족,일본,0.013048905756045889,5.948488911274579,2024
5,5,2,,,,,,6.0,,,1,1,774.8016597510373,1,1,1,1035.45786312609,친구,홍콩,0.003871958664832976,6.652607073697605,2024
5,8,2,,2.0,,,,,,,1,1,2337.4108053007135,2,1,1,790.0877655237799,가족,홍콩,0.0017112952464020934,7.7567991022746785,2024
7,6,2,,,3.0,,5.0,,,,1,1,2400.0,1,1,1,280.60958856512195,가족,베트남,0.00125,7.783224016336037,2024
3,5,2,,,,,,6.0,,,1,1,3785.26606498195,1,1,4,708.041563905495,친구,대만,0.0015850933321456258,8.238871457980116,2024
2,4,2,,,,,,6.0,,,1,1,870.0377358490566,1,1,4,2444.12362972303,친구,일본,0.0068962526023594725,6.768536585247126,2024
1,5,2,,2.0,,,,,,,1,1,855.3868263473054,1,1,1,1636.2183086114899,가족,중국,0.003507185179377471,6.7515537950982365,2024
2,3,2,,,,,,6.0,,,1,1,391.0387243735763,1,1,1,1938.76055294335,친구,일본,0.007671874453881374,5.968806594399906,2024
1,5,1,1.0,,,,,,,,1,1,3374.4,1,1,1,1621.996637189,혼자,중국,0.0008890469416785206,8.12397280972451,2024
7,6,2,,2.0,,4.0,5.0,,,,1,1,1565.2173913043478,3,3,1,328.19385270511094,가족,베트남,0.004472222222222222,7.355780001509097,2024
2,3,2,,,,,,6.0,,,2,1,990.0,1,1,4,1622.15404821991,친구,일본,0.006060606060606061,6.897704943128636,2024
2,3,2,,,,,,6.0,,,1,1,353.76,1,1,2,1938.76055294335,친구,일본,0.011307100859339666,5.868618717109136,2024
2,4,2,,,,,,6.0,,,2,1,791.9999999999999,1,1,4,1622.15404821991,친구,일본,0.007575757575757577,6.674561391814426,2024
2,4,2,,,,,5.0,,,,2,1,825.0,1,1,3,1938.76055294335,가족,일본,0.006060606060606061,6.715383386334681,2024
7,9,2,,,,,,6.0,,,1,1,1104.6725999999999,1,1,3,280.60958856512195,친구,베트남,0.004526227952064712,7.007304280456659,2024
2,3,2,,,,,,6.0,,,2,1,759.0000000000001,1,1,4,1622.15404821991,친구,일본,0.007905138339920948,6.63200177739563,2024
4,12,2,,,,,,,7.0,,1,1,2700.0,1,1,3,963.1280101629209,직장동료,미국,0.001851851851851852,7.90100705199242,2024
2,3,2,,,,,,,7.0,,1,1,1359.6,1,1,4,1938.76055294335,직장동료,일본,0.0044130626654898504,7.2149458178219605,2024
1,4,2,,2.0,,,,,,,1,1,1686.6571428571428,1,1,1,1415.31349981154,가족,중국,0.001778666169769451,7.4305038270700745,2024
4,8,1,1.0,,,,,,,,1,2,1258.391881342701,1,1,1,1133.5625793202998,혼자,미국,0.0023839950372208435,7.137589900151976,2024
1,3,1,1.0,,,,,,,,1,2,3089.6405063291145,1,1,1,1752.78570677384,혼자,중국,0.0009709867519714717,8.035810022129839,2024
1,5,1,1.0,,,,,,,,1,1,8185.6,1,1,4,1621.996637189,혼자,중국,0.0007329945269741986,9.010131791944469,2024
1,6,2,,,,,,6.0,,,1,1,1189.6923076923076,1,1,1,1621.996637189,친구,중국,0.0025216604163972585,7.081449987707444,2024
1,1,1,1.0,,,,,,,,1,1,367.9901234567902,4,1,1,1280.2813182478096,혼자,중국,0.016304785420972114,5.908056099376139,2024
1,6,2,,,,,,6.0,,,1,1,6752.682445759368,1,1,4,1402.73597174008,친구,중국,0.0008885357853260156,8.817695104296117,2024
4,11,1,1.0,,,,,,,,1,1,5580.74179743224,2,1,4,1172.05681200533,혼자,미국,0.0012543135400424324,8.627076985147731,2024
1,5,1,1.0,,,,,,,,1,1,1838.6153846153848,4,1,4,1280.2813182478096,혼자,중국,0.0048949878671240895,7.516768058965289,2024
5,4,2,,,3.0,,5.0,,,,2,1,1543.1999999999998,1,1,1,790.0877655237799,가족,홍콩,0.001944012441679627,7.341613461591519,2024
4,6,1,1.0,,,,,,,,1,1,1870.926517571885,1,1,4,1172.05681200533,혼자,미국,0.0032069672131147544,7.534189051089085,2024
5,6,2,,,3.0,,,,,,1,1,3988.981481481481,1,1,1,549.012891883065,가족,홍콩,0.000752071678930387,8.29129120949841,2024
3,4,2,,,,,,6.0,,,1,1,1505.5300000000002,1,1,1,708.041563905495,친구,대만,0.001992653749842248,7.316900274657823,2024
5,5,2,,,,,,6.0,,,1,1,952.839378238342,1,1,1,590.3649026783289,친구,홍콩,0.003148484485965046,6.859446346152587,2024
3,8,2,,,,,,6.0,,,1,1,1514.92,1,1,1,1015.3046311536699,친구,대만,0.001980302590235788,7.323117911268693,2024
5,3,1,1.0,,,,,,,,1,1,2283.3061224489797,1,1,4,549.012891883065,혼자,홍콩,0.0026277685418565986,7.733379725341522,2024
3,6,2,,2.0,,,,,,,1,1,641.6500000000001,1,1,1,593.207413067106,가족,대만,0.004675446115483518,6.4640429836904705,2024
3,6,2,,,,4.0,5.0,,,,1,1,1238.9583333333333,1,1,1,1386.56654311008,가족,대만,0.0024213889355977807,7.122026251792748,2024
3,3,2,,2.0,,,,,,,2,1,907.7,1,1,1,593.207413067106,가족,대만,0.003305056736807315,6.810913927532582,2024
3,4,2,,2.0,,,,,,,1,1,968.2169450731777,2,1,1,702.982715924598,가족,대만,0.004131305509941969,6.8754561789772906,2024
3,5,2,,,,,5.0,,,,1,1,657.3000000000001,1,1,1,708.041563905495,가족,대만,0.004564125969876768,6.4881405352695305,2024
3,4,2,,2.0,,,,,,,2,1,1455.45,1,1,1,708.041563905495,가족,대만,0.0020612181799443473,7.283070410139418,2024
4,6,2,,,,,,,,8.0,3,1,5110.0,1,1,1,1172.05681200533,기타,미국,0.0005870841487279843,8.53895468319775,2024
4,14,2,,,,,,6.0,,,1,1,2930.0,2,1,1,475.5156750625049,친구,미국,0.0013651877133105802,7.982757702011113,2024
3,5,2,,2.0,,,,,,,3,1,1486.75,1,1,1,1487.4272371992602,가족,대만,0.0020178241129981504,7.304347808586703,2024
3,4,2,,2.0,,,,,,,3,1,1252.0,1,1,1,1386.56654311008,가족,대만,0.0023961661341853034,7.132497551660044,2024
3,4,1,1.0,,,,,,,,3,1,1267.65,1,1,1,1015.3046311536699,혼자,대만,0.0023665838362323982,7.144920071658601,2024
3,4,2,,,3.0,,5.0,,,,3,1,1173.75,1,1,1,702.982715924598,가족,대만,0.0025559105431309905,7.067959030522473,2024
3,4,2,,,3.0,,5.0,,,,3,1,1424.15,1,1,1,1204.8889829066,가족,대만,0.002106519678404662,7.261330423503012,2024
3,5,2,,,,,,6.0,,,1,1,1148.7099999999998,1,1,1,1204.8889829066,친구,대만,0.0026116252143709036,7.046394852606632,2024
3,4,1,1.0,,,,,,,,1,1,970.2999999999998,1,1,1,708.041563905495,혼자,대만,0.003091827269916521,6.877605302031253,2024
3,7,1,1.0,,,,,,,,1,2,1439.8000000000002,1,3,1,593.207413067106,혼자,대만,0.0034727045422975407,7.272259494035203,2024
2,3,1,1.0,,,,,,,,1,1,520.0799999999999,2,1,1,1622.15404821991,혼자,일본,0.007691124442393479,6.2539826458962136,2024
2,4,2,,,,,,6.0,,,1,1,641.0716981132075,1,1,1,2444.12362972303,친구,일본,0.004679663770572862,6.4631413041962755,2024
2,3,2,,,,,5.0,,,,2,2,726.0,1,1,1,2444.12362972303,가족,일본,0.004132231404958678,6.587550014824796,2024
2,4,2,,,,,,6.0,,,1,1,594.0,1,1,1,2444.12362972303,친구,일본,0.005050505050505051,6.386879319362645,2024
2,4,2,,,,,5.0,,,,2,1,1108.8,2,1,1,2444.12362972303,가족,일본,0.0036075036075036075,7.011033628435639,2024
2,4,2,,,3.0,,,,,,2,1,692.9999999999999,1,1,1,1938.76055294335,가족,일본,0.00432900432900433,6.541029999189903,2024
2,3,2,,,,,,6.0,,,2,1,858.0,1,1,1,1622.15404821991,친구,일본,0.0034965034965034965,6.754604099487962,2024
2,4,2,,,,,,6.0,,,1,1,1648.896321070234,2,1,1,1861.1030354341697,친구,일본,0.002425865076467486,7.4078614467626025,2024
2,4,1,1.0,,,,,,,,1,1,650.1,1,1,1,2444.12362972303,혼자,일본,0.0046146746654360865,6.477126197210423,2024
2,5,2,,,,,5.0,,,,2,1,2844.5999999999995,1,1,1,1938.76055294335,가족,일본,0.0010546298249314492,7.953177739136128,2024
3,14,1,1.0,,,,,,,,1,1,7042.510746319901,1,4,1,702.982715924598,혼자,대만,0.0008519688810038848,8.859720025673383,2024
3,5,2,,,,,5.0,,,,1,1,645.1157439446368,1,1,1,1386.56654311008,가족,대만,0.004650328298695896,6.469429748673091,2024
3,5,2,,,3.0,,,,,,1,1,636.4333333333333,1,1,1,708.041563905495,가족,대만,0.004713769444298958,6.455879673051309,2024
3,5,2,,,3.0,,,,,,1,1,699.0333333333333,1,1,1,593.207413067106,가족,대만,0.004291640837346813,6.549698428268964,2024
1,4,2,,,,,,6.0,,,1,1,786.1533582089553,1,1,1,1280.2813182478096,친구,중국,0.003816049335252749,6.667151885622426,2024
1,5,2,,,,,,6.0,,,1,1,829.54,1,1,1,1280.2813182478096,친구,중국,0.00361646213564144,6.720871330288238,2024
1,4,2,,,,,,6.0,,,1,1,1134.1841515595092,1,1,2,1621.996637189,친구,중국,0.003526764145399121,7.033668862249634,2024
1,4,2,,,,,,6.0,,,1,1,745.18,1,1,1,1280.2813182478096,친구,중국,0.004025872943449905,6.61362579993464,2024
1,4,2,,,,,,6.0,,,1,1,1016.7260901699925,1,1,1,1621.996637189,친구,중국,0.0029506472087269956,6.9243430285727845,2024
1,4,2,,,,,,6.0,,,1,1,611.8267523124357,1,1,1,1280.2813182478096,친구,중국,0.004903348846158363,6.416449157979553,2024
1,7,1,1.0,,,,,,,,1,1,619.1986754966888,1,1,1,1280.2813182478096,혼자,중국,0.004844971603974374,6.4284261832174945,2024
1,4,2,,2.0,,,,,,,1,1,947.5533947065592,1,1,1,1636.2183086114899,가족,중국,0.0031660484957990657,6.853883288621102,2024
1,4,2,,,,,,6.0,,,1,1,913.9000000000003,1,1,2,1621.996637189,친구,중국,0.004376846482109639,6.817721156278156,2024
1,4,2,,2.0,,,,,,,1,1,878.75,1,1,2,1196.0301698512499,가족,중국,0.004551920341394026,6.778500443124875,2024
1,4,2,,2.0,,4.0,,,,,1,1,707.6866666666666,1,1,1,1636.2183086114899,가족,중국,0.004239164225222085,6.562001434529334,2024
2,8,1,1.0,,,,,,,,1,2,1174.8,1,1,1,1544.32444274552,혼자,일본,0.002553626149131767,7.068853199324465,2024
1,5,2,,2.0,,4.0,,,,,1,1,792.0466666666669,1,1,1,1621.996637189,가족,중국,0.003787655609517957,6.674620312637483,2024
1,5,2,,,,4.0,,,,,1,1,878.75,1,3,1,1354.1451367278098,가족,중국,0.005689900426742532,6.778500443124875,2024
1,3,2,,2.0,,,,,,,1,1,393.67999999999995,1,1,1,1280.2813182478096,가족,중국,0.007620402357244463,5.975538396557723,2024
1,3,1,1.0,,,,,,,,1,1,1060.013725490196,1,1,1,1621.996637189,혼자,중국,0.0028301520328075664,6.966037135597937,2024
1,6,2,,,,4.0,,,,,1,2,513.3945586808924,1,1,1,1752.78570677384,가족,중국,0.005843458893892742,6.241044669785028,2024
1,5,2,,,,4.0,,,,,1,1,1435.9208432776452,1,1,1,1402.73597174008,가족,중국,0.002089251656207019,7.2695616250231305,2024
1,4,2,,,3.0,4.0,,,,,1,1,442.89,1,1,1,1621.996637189,가족,중국,0.0067736909842173,6.093321432214106,2024
1,3,2,,,,,,6.0,,,1,1,213.712,1,1,1,1280.2813182478096,친구,중국,0.014037583289660852,5.364629314234749,2024
1,4,2,,,,,,6.0,,,1,1,2110.6444444444446,1,1,1,1280.2813182478096,친구,중국,0.0014213668284568167,7.654748603745046,2024
1,4,2,,,,,,6.0,,,1,1,479.2062672811061,1,1,1,1280.2813182478096,친구,중국,0.006260352179910404,6.172131125349075,2024
2,4,2,,2.0,,,,,,,1,1,1013.8554216867471,1,1,1,1650.4680048097398,가족,일본,0.0029590017825311937,6.921515591822354,2024
1,4,2,,,,,,,7.0,,1,1,493.521797752809,1,1,1,1280.2813182478096,직장동료,중국,0.006078758858595774,6.201567027609956,2024
1,4,2,,,,,,6.0,,,1,1,1970.5233092580436,1,1,4,1280.2813182478096,친구,중국,0.0030448764405934204,7.586054425673465,2024
2,5,1,1.0,,,,,,,,1,2,586.7671232876713,1,1,3,1938.76055294335,혼자,일본,0.008521268151468458,6.374628017582125,2024
1,4,2,,,,,,,7.0,,1,1,1884.04,1,1,1,1621.996637189,직장동료,중국,0.0015923228806182458,7.54117368633343,2024
1,2,1,1.0,,,,,,,,1,1,534.2800000000001,1,1,1,1636.2183086114899,혼자,중국,0.00561503331586434,6.280920046108905,2024
1,4,2,,,,,,6.0,,,1,1,375.90972222222223,1,1,1,1415.31349981154,친구,중국,0.007980639559586928,5.9293490140883485,2024
1,4,2,,,,,,6.0,,,1,1,570.8360000000001,1,1,1,1402.73597174008,친구,중국,0.005255449901547904,6.347101952990206,2024
1,4,2,,,,,,,7.0,,1,1,590.52,1,1,1,1752.78570677384,직장동료,중국,0.005080268238162975,6.3810035046658875,2024
1,4,2,,,,,,6.0,,,1,1,4105.52,1,1,1,1354.1451367278098,친구,중국,0.000730723513708373,8.320087688650801,2024
1,5,2,,,,,,6.0,,,1,1,462.57399999999996,1,1,1,1354.1451367278098,친구,중국,0.006485448814676139,6.136806544153845,2024
1,4,2,,,,,,6.0,,,1,1,829.54,1,1,1,1196.0301698512499,친구,중국,0.00361646213564144,6.720871330288238,2024
3,5,2,,,,,5.0,,,,3,1,1768.45,1,1,1,1015.3046311536699,가족,대만,0.0016964008029630468,7.4778587356985025,2024
3,5,2,,,,,,6.0,,,3,1,4288.3,1,1,1,1015.3046311536699,친구,대만,0.0006995779213208031,8.363645662989931,2024
3,5,2,,,,,,6.0,,,3,1,1017.25,1,1,1,1204.8889829066,친구,대만,0.0029491275497665276,6.924858186881799,2024
3,5,2,,,,,,6.0,7.0,,3,1,1705.8500000000004,1,1,1,1256.2168654766097,친구,대만,0.0017586540434387544,7.441818799215306,2024
3,6,2,,,,,,6.0,,,3,1,1126.8,1,1,1,708.041563905495,친구,대만,0.0026624068157614484,7.027137036002218,2024
3,5,2,,,3.0,,,,,,3,1,939.0,1,1,1,708.041563905495,가족,대만,0.003194888178913738,6.844815479208263,2024
3,5,2,,,3.0,,,,,,3,1,1095.5,1,1,1,1204.8889829066,가족,대만,0.0027384755819260614,6.998966159035521,2024
3,5,2,,2.0,,,,,,,3,1,1017.25,1,1,1,1487.4272371992602,가족,대만,0.0029491275497665276,6.924858186881799,2024
1,5,2,,2.0,,4.0,,,,,1,1,899.8399999999998,1,1,1,1402.73597174008,가족,중국,0.0033339260312944532,6.80221696974219,2024
1,4,2,,2.0,,,,,,,1,1,717.06,1,1,1,1415.31349981154,가족,중국,0.0041837503137812735,6.575159519106845,2024
5,4,2,,2.0,,,,,,,1,1,855.19,1,1,1,549.012891883065,가족,홍콩,0.003507992375963236,6.751323666471282,2024
5,6,2,,,,,,6.0,,,1,1,964.4999999999999,1,1,1,1035.45786312609,친구,홍콩,0.0031104199066874032,6.871609832345784,2024
10,7,2,,,3.0,,,,,,1,1,1395.0849999999996,1,1,1,583.1478986950849,가족,싱가포르,0.0021504066060490943,7.240710624298835,2024
10,5,2,,,,4.0,5.0,,,,1,1,1206.56,1,1,1,589.057396610059,가족,싱가포르,0.0024864076382442647,7.095528614454337,2024
10,6,2,,2.0,,4.0,,,,,1,1,772.9525,1,1,1,821.0938431871059,가족,싱가포르,0.0038812216792105596,6.650217597798973,2024
10,13,2,,,,,,6.0,,,1,1,1004.9600000000002,1,1,1,838.3342548413198,친구,싱가포르,0.0029851934405349463,6.912703018706071,2024
1,4,1,1.0,,,,,,,,1,1,1758.0188191881919,1,1,1,1280.2813182478096,혼자,중국,0.0017064663741115829,7.471942783073032,2024
1,4,2,,,,,5.0,,,,1,1,492.1000000000001,1,1,1,1280.2813182478096,가족,중국,0.006096321885795569,6.198681947871933,2024
1,4,2,,,,,5.0,,,,1,1,605.1085714285715,1,1,1,1621.996637189,가족,중국,0.0049577879766559,6.405407898837106,2024
1,5,2,,,,,,6.0,,,1,1,1872.713888888889,1,1,1,1402.73597174008,친구,중국,0.001601953196267449,7.535143935243948,2024
1,4,2,,,,,,,7.0,,3,1,1546.6000000000004,1,1,1,1354.1451367278098,직장동료,중국,0.0019397387818440445,7.343814252174935,2024
1,4,2,,,,,,,7.0,,1,1,956.08,1,1,1,1752.78570677384,직장동료,중국,0.003137812735335955,6.862841591558626,2024
1,4,2,,2.0,,,,,,,1,1,831.7183098591549,1,1,1,1752.78570677384,가족,중국,0.003606990449095712,6.723493813612663,2024
1,4,2,,,,,,6.0,,,1,1,942.02,1,1,1,1196.0301698512499,친구,중국,0.0031846457612364916,6.848026505773485,2024
1,3,2,,2.0,,,,,,,1,1,983.7592476489029,1,1,1,1196.0301698512499,가족,중국,0.003049526606402667,6.891381200092922,2024
1,8,1,1.0,,,,,,,,1,1,1110.7400000000002,3,1,1,1621.996637189,혼자,중국,0.004501503502169724,7.01278173884954,2024
1,4,2,,,3.0,,,,,,1,1,1982.4599999999998,1,1,3,1402.73597174008,가족,중국,0.002522118983485165,7.592093776760687,2024
1,5,2,,,,4.0,,,,,1,2,904.5266666666665,2,1,1,1354.1451367278098,가족,중국,0.004422202404204041,6.807411786619294,2024
1,5,1,1.0,,,,,,,,1,1,1153.68,2,1,1,1621.996637189,혼자,중국,0.0034671659385618193,7.050712112253815,2024
4,3,2,,2.0,,,,,,,1,1,714.0,2,1,3,793.3853642631758,가족,미국,0.008403361344537815,6.570882962339584,2024
2,3,2,,,,,5.0,,,,2,1,597.96,1,1,1,1622.15404821991,가족,일본,0.0050170579971904475,6.393523862081314,2024
2,3,2,,,3.0,,,,,,1,1,319.68749999999994,1,1,1,1544.32444274552,가족,일본,0.009384164222873902,5.767343956145946,2024
2,3,2,,2.0,,,,,,,2,1,1062.6,1,1,1,1861.1030354341697,가족,일본,0.0028232636928289105,6.968474014016842,2024
2,5,2,,,,,5.0,,,,2,1,2517.9,1,1,1,1938.76055294335,가족,일본,0.0011914690813773381,7.831180499756892,2024
2,3,1,1.0,,,,,,,,1,1,575.0425531914893,1,1,1,1717.0111721601597,혼자,일본,0.005217005217005217,6.354444043609491,2024
2,4,1,1.0,,,,,,,,1,2,234.29999999999998,1,1,1,1938.76055294335,혼자,일본,0.012804097311139566,5.45660234551375,2024
2,4,2,,,,,,6.0,,,1,1,471.93285067873296,2,1,1,1717.0111721601597,친구,일본,0.008475782082656902,6.156836709953699,2024
2,4,2,,,,,,6.0,,,1,2,898.6076335877864,1,1,3,1717.0111721601597,친구,일본,0.005564163727429032,6.8008464915785956,2024
2,3,2,,,,,,6.0,,,2,1,1372.7999999999997,1,1,1,1938.76055294335,친구,일본,0.002185314685314686,7.224607728733698,2024
2,4,2,,,,,,6.0,,,2,1,1452.0,1,1,1,1592.6945147434897,친구,일본,0.002066115702479339,7.280697195384741,2024
2,6,1,1.0,,,,,,,,1,1,950.4000000000001,1,1,3,1717.0111721601597,혼자,일본,0.00526094276094276,6.856882948608381,2024
2,4,2,,,,,,6.0,,,1,1,640.2,1,1,1,1938.76055294335,친구,일본,0.004686035613870665,6.461780627535763,2024
2,3,2,,,,,,6.0,,,1,1,613.8,1,1,1,1544.32444274552,친구,일본,0.004887585532746823,6.419669142185636,2024
2,3,2,,,,,,6.0,,,2,1,947.1,1,1,1,1592.6945147434897,친구,일본,0.0031675641431738993,6.853404684232055,2024
2,4,1,1.0,,,,,,,,1,1,2336.4,1,1,1,1938.76055294335,혼자,일본,0.0012840267077555213,7.756366562166154,2024
2,3,2,,,3.0,,5.0,,,,1,1,292.6,1,1,1,1592.6945147434897,가족,일본,0.010252904989747093,5.678806488586024,2024
2,3,2,,,,,,6.0,,,2,1,791.9999999999999,1,1,3,1938.76055294335,친구,일본,0.006313131313131314,6.674561391814426,2024
2,3,2,,,,,,6.0,,,2,1,646.8,2,1,1,1717.0111721601597,친구,일본,0.006184291898577613,6.472037127702952,2024
2,5,1,1.0,,,,,,,,1,2,482.6865671641791,1,1,1,1622.15404821991,혼자,일본,0.006215213358070501,6.179367513740131,2024
2,3,1,1.0,,,,,,,,1,1,2343.0,1,4,1,1861.1030354341697,혼자,일본,0.002560819462227913,7.759187438507795,2024
7,5,2,,2.0,3.0,,5.0,,,,3,1,2100.0,1,1,1,280.60958856512195,가족,베트남,0.0014285714285714286,7.649692623711514,2024
7,11,1,1.0,,,,,,,,1,2,536.0,1,1,1,252.68115881773198,혼자,베트남,0.005597014925373134,6.284134161070802,2024
3,9,2,,2.0,,,,,,,1,1,588.4399999999999,2,1,1,1256.2168654766097,가족,대만,0.00679763442322072,6.377474967382011,2024
3,5,2,,,,,,6.0,,,1,1,1064.2000000000003,1,1,1,708.041563905495,친구,대만,0.002819018981394474,6.9699786221622695,2024
3,6,2,,,,4.0,,,,,1,1,985.193961352657,2,1,1,1386.56654311008,가족,대만,0.004060114207874415,6.892838536865699,2024
3,5,2,,2.0,,,,,,,3,1,1095.5,1,1,1,1487.4272371992602,가족,대만,0.0027384755819260614,6.998966159035521,2024
4,4,2,,2.0,,,,,,,1,1,612.9151199999999,2,1,1,1133.5625793202998,가족,미국,0.0065261891401863295,6.418226459790921,2024
1,5,1,1.0,,,,,,,,1,1,536.3009445585216,1,1,1,1280.2813182478096,혼자,중국,0.005593874167925576,6.284695467237602,2024
4,8,2,,2.0,,,,,,,1,1,887.5,1,1,1,963.1280101629209,가족,미국,0.0033802816901408453,6.788408521349571,2024
4,6,2,,2.0,,,,,,,1,1,1350.0,1,1,1,1172.05681200533,가족,미국,0.0022222222222222222,7.2078598714324755,2024
4,7,2,,,,,5.0,,,,1,1,1118.9264400000002,2,1,1,475.5156750625049,가족,미국,0.003574855197809071,7.020124968885721,2024
1,8,1,1.0,,,,,,,,1,1,6396.398717948718,1,1,1,1354.1451367278098,혼자,중국,0.0004690139142798903,8.763490410652011,2024
4,7,2,,,,,,6.0,,,1,1,840.0,1,1,1,475.5156750625049,친구,미국,0.0035714285714285713,6.733401891837359,2024
18,20,1,1.0,,,,,,,,1,1,3556.7789999999995,1,1,1,209.74018991788301,혼자,독일,0.0008434597707645036,8.176610639008967,2024
18,22,2,,,,,5.0,,,,1,1,1182.9675172413795,1,1,3,397.67309737008196,가족,독일,0.004226658743479067,7.075781405648223,2024
4,7,2,,,,,,6.0,,,1,1,933.62652,2,1,1,1133.5625793202998,친구,미국,0.004284368443175757,6.8390764867385645,2024
18,8,1,1.0,,,,,,,,1,1,673.014375,1,1,1,209.74018991788301,혼자,독일,0.004457557091555437,6.511766689000567,2024
5,21,1,1.0,,,,,,,,1,2,2135.449544235925,2,1,1,549.012891883065,혼자,홍콩,0.0018731418922057564,7.666432462859303,2024
18,11,1,1.0,,,,,,,,1,2,565.604,1,3,1,209.74018991788301,혼자,독일,0.008840107212820277,6.33789418669314,2024
5,18,2,,2.0,,,,,,,1,2,2401.7742105263155,1,1,3,549.012891883065,가족,홍콩,0.0020817943577237093,7.783962997608071,2024
1,4,1,1.0,,,,,,,,1,1,4291.79987707437,1,1,1,1280.2813182478096,혼자,중국,0.0006990074294994941,8.364461475700418,2024
4,6,2,,,3.0,,,,,,1,1,905.1188399999998,2,1,1,1172.05681200533,가족,미국,0.004419309181543499,6.808066249996004,2024
5,5,2,,,,,,6.0,,,1,2,2379.4491854150506,1,1,1,790.0877655237799,친구,홍콩,0.001260795993622661,7.774624305180819,2024
5,7,2,,,3.0,,,,,,1,1,1422.2776119402986,2,1,1,549.012891883065,가족,홍콩,0.0028123904689346287,7.26001481770864,2024
2,3,2,,,,,,6.0,,,1,1,394.67999999999995,1,1,1,1717.0111721601597,친구,일본,0.007601094557616298,5.978075309988966,2024
2,4,2,,,,,5.0,,,,2,2,1145.1,1,1,1,1622.15404821991,가족,일본,0.0026198585276395077,7.043247248419294,2024
7,5,2,,2.0,,4.0,5.0,,,,3,1,1680.0000000000005,1,1,1,252.68115881773198,가족,베트남,0.0017857142857142852,7.426549072397305,2024
5,5,2,,2.0,,4.0,,,,,1,1,603.8756613756615,1,1,1,590.3649026783289,가족,홍콩,0.0049679101044838225,6.403368318093448,2024
2,4,2,,,,,,6.0,,,1,2,409.2,1,1,1,2444.12362972303,친구,일본,0.007331378299120235,6.014204034077471,2024
2,3,2,,2.0,,,,,,,1,1,1360.435443037975,1,1,3,1650.4680048097398,가족,일본,0.0036752938374161655,7.215560106188228,2024
5,7,2,,2.0,,,,,,,1,1,1094.5547511312213,1,3,1,432.0018585265799,가족,홍콩,0.0045680675131440475,6.998102939586796,2024
2,4,2,,2.0,,,,,,,1,1,765.5999999999999,1,1,1,1592.6945147434897,가족,일본,0.003918495297805643,6.640659840138745,2024
2,4,2,,,,,5.0,,,,1,1,339.9,1,1,1,1717.0111721601597,가족,일본,0.008826125330979701,5.828651456702071,2024
7,5,2,,2.0,,4.0,,,,,3,1,640.0,1,1,1,252.68115881773198,가족,베트남,0.0046875,6.461468176353717,2024
5,5,2,,2.0,,4.0,,,,,1,1,1410.8016877637126,1,1,1,542.7223872519301,가족,홍콩,0.002126450532360331,7.251913394677961,2024
