기준년월,행정동명,방문자 구분,방문자 수,시설이름,시도,시군,지정년도
202308,상동읍,외국인방문객,289,하이힐링원,강원도,영월군,2023
202309,상동읍,외국인방문객,315,하이힐링원,강원도,영월군,2023
202310,상동읍,외국인방문객,347,하이힐링원,강원도,영월군,2023
202311,상동읍,외국인방문객,226,하이힐링원,강원도,영월군,2023
202401,상동읍,외국인방문객,130,하이힐링원,강원도,영월군,2023
202402,상동읍,외국인방문객,111,하이힐링원,강원도,영월군,2023
202403,상동읍,외국인방문객,159,하이힐링원,강원도,영월군,2023
202312,상동읍,외국인방문객,66,하이힐링원,강원도,영월군,2023
202204,상동읍,외지인방문자(b),32823,하이힐링원,강원도,영월군,2023
202204,상동읍,전체방문자(a+b),46886,하이힐링원,강원도,영월군,2023
202204,상동읍,현지인방문자(a),14063,하이힐링원,강원도,영월군,2023
202205,상동읍,외지인방문자(b),40568,하이힐링원,강원도,영월군,2023
202205,상동읍,전체방문자(a+b),55716,하이힐링원,강원도,영월군,2023
202205,상동읍,현지인방문자(a),15148,하이힐링원,강원도,영월군,2023
202206,상동읍,외지인방문자(b),40316,하이힐링원,강원도,영월군,2023
202206,상동읍,전체방문자(a+b),55195,하이힐링원,강원도,영월군,2023
202206,상동읍,현지인방문자(a),14878,하이힐링원,강원도,영월군,2023
202207,상동읍,외지인방문자(b),49063,하이힐링원,강원도,영월군,2023
202207,상동읍,전체방문자(a+b),64046,하이힐링원,강원도,영월군,2023
202207,상동읍,현지인방문자(a),14984,하이힐링원,강원도,영월군,2023
202208,상동읍,외지인방문자(b),52482,하이힐링원,강원도,영월군,2023
202208,상동읍,전체방문자(a+b),67039,하이힐링원,강원도,영월군,2023
202208,상동읍,현지인방문자(a),14556,하이힐링원,강원도,영월군,2023
202209,상동읍,외지인방문자(b),35676,하이힐링원,강원도,영월군,2023
202209,상동읍,전체방문자(a+b),50872,하이힐링원,강원도,영월군,2023
202209,상동읍,현지인방문자(a),15197,하이힐링원,강원도,영월군,2023
202210,상동읍,외지인방문자(b),40170,하이힐링원,강원도,영월군,2023
202210,상동읍,전체방문자(a+b),55118,하이힐링원,강원도,영월군,2023
202210,상동읍,현지인방문자(a),14948,하이힐링원,강원도,영월군,2023
202211,상동읍,외지인방문자(b),26778,하이힐링원,강원도,영월군,2023
202211,상동읍,전체방문자(a+b),41402,하이힐링원,강원도,영월군,2023
202211,상동읍,현지인방문자(a),14623,하이힐링원,강원도,영월군,2023
202212,상동읍,외지인방문자(b),17472,하이힐링원,강원도,영월군,2023
202212,상동읍,전체방문자(a+b),30706,하이힐링원,강원도,영월군,2023
202212,상동읍,현지인방문자(a),13234,하이힐링원,강원도,영월군,2023
202301,상동읍,외지인방문자(b),26904,하이힐링원,강원도,영월군,2023
202301,상동읍,전체방문자(a+b),37961,하이힐링원,강원도,영월군,2023
202301,상동읍,현지인방문자(a),11056,하이힐링원,강원도,영월군,2023
202302,상동읍,외지인방문자(b),23793,하이힐링원,강원도,영월군,2023
202302,상동읍,전체방문자(a+b),35438,하이힐링원,강원도,영월군,2023
202302,상동읍,현지인방문자(a),11644,하이힐링원,강원도,영월군,2023
202303,상동읍,외지인방문자(b),30289,하이힐링원,강원도,영월군,2023
202303,상동읍,전체방문자(a+b),44597,하이힐링원,강원도,영월군,2023
202303,상동읍,현지인방문자(a),14308,하이힐링원,강원도,영월군,2023
202205,상동읍,외국인방문객,74,하이힐링원,강원도,영월군,2023
202302,상동읍,외국인방문객,162,하이힐링원,강원도,영월군,2023
202303,상동읍,외국인방문객,310,하이힐링원,강원도,영월군,2023
202204,상동읍,외국인방문객,28,하이힐링원,강원도,영월군,2023
202207,상동읍,외국인방문객,77,하이힐링원,강원도,영월군,2023
202208,상동읍,외국인방문객,69,하이힐링원,강원도,영월군,2023
202209,상동읍,외국인방문객,83,하이힐링원,강원도,영월군,2023
202301,상동읍,외국인방문객,68,하이힐링원,강원도,영월군,2023
202210,상동읍,외국인방문객,125,하이힐링원,강원도,영월군,2023
202211,상동읍,외국인방문객,82,하이힐링원,강원도,영월군,2023
202206,상동읍,외국인방문객,91,하이힐링원,강원도,영월군,2023
202212,상동읍,외국인방문객,134,하이힐링원,강원도,영월군,2023
202204,서창동,외지인방문자(b),146926,숲애서,경상남도,양산시,2023
202204,서창동,전체방문자(a+b),671531,숲애서,경상남도,양산시,2023
202204,서창동,현지인방문자(a),524604,숲애서,경상남도,양산시,2023
202205,서창동,외지인방문자(b),164066,숲애서,경상남도,양산시,2023
202205,서창동,전체방문자(a+b),745020,숲애서,경상남도,양산시,2023
202205,서창동,현지인방문자(a),580954,숲애서,경상남도,양산시,2023
202206,서창동,외지인방문자(b),151428,숲애서,경상남도,양산시,2023
202206,서창동,전체방문자(a+b),717420,숲애서,경상남도,양산시,2023
202206,서창동,현지인방문자(a),565992,숲애서,경상남도,양산시,2023
202207,서창동,외지인방문자(b),161970,숲애서,경상남도,양산시,2023
202207,서창동,전체방문자(a+b),750186,숲애서,경상남도,양산시,2023
202207,서창동,현지인방문자(a),588217,숲애서,경상남도,양산시,2023
202208,서창동,외지인방문자(b),162302,숲애서,경상남도,양산시,2023
202208,서창동,전체방문자(a+b),728203,숲애서,경상남도,양산시,2023
202208,서창동,현지인방문자(a),565901,숲애서,경상남도,양산시,2023
202209,서창동,외지인방문자(b),171941,숲애서,경상남도,양산시,2023
202209,서창동,전체방문자(a+b),743204,숲애서,경상남도,양산시,2023
202209,서창동,현지인방문자(a),571263,숲애서,경상남도,양산시,2023
202210,서창동,외지인방문자(b),164339,숲애서,경상남도,양산시,2023
202210,서창동,전체방문자(a+b),741923,숲애서,경상남도,양산시,2023
202210,서창동,현지인방문자(a),577584,숲애서,경상남도,양산시,2023
202211,서창동,외지인방문자(b),150812,숲애서,경상남도,양산시,2023
202211,서창동,전체방문자(a+b),731496,숲애서,경상남도,양산시,2023
202211,서창동,현지인방문자(a),580685,숲애서,경상남도,양산시,2023
202212,서창동,외지인방문자(b),155656,숲애서,경상남도,양산시,2023
202212,서창동,전체방문자(a+b),733663,숲애서,경상남도,양산시,2023
202212,서창동,현지인방문자(a),578008,숲애서,경상남도,양산시,2023
202301,서창동,외지인방문자(b),178850,숲애서,경상남도,양산시,2023
202301,서창동,전체방문자(a+b),719428,숲애서,경상남도,양산시,2023
202301,서창동,현지인방문자(a),540578,숲애서,경상남도,양산시,2023
202302,서창동,외지인방문자(b),143952,숲애서,경상남도,양산시,2023
202302,서창동,전체방문자(a+b),646628,숲애서,경상남도,양산시,2023
202302,서창동,현지인방문자(a),502677,숲애서,경상남도,양산시,2023
202303,서창동,외지인방문자(b),167104,숲애서,경상남도,양산시,2023
202303,서창동,전체방문자(a+b),731602,숲애서,경상남도,양산시,2023
202303,서창동,현지인방문자(a),564498,숲애서,경상남도,양산시,2023
202304,서창동,외지인방문자(b),151305,숲애서,경상남도,양산시,2023
202304,서창동,전체방문자(a+b),689468,숲애서,경상남도,양산시,2023
202304,서창동,현지인방문자(a),538164,숲애서,경상남도,양산시,2023
202305,서창동,외지인방문자(b),166148,숲애서,경상남도,양산시,2023
202305,서창동,전체방문자(a+b),742637,숲애서,경상남도,양산시,2023
202305,서창동,현지인방문자(a),576488,숲애서,경상남도,양산시,2023
202306,서창동,외지인방문자(b),153976,숲애서,경상남도,양산시,2023
202306,서창동,전체방문자(a+b),691061,숲애서,경상남도,양산시,2023
202306,서창동,현지인방문자(a),537086,숲애서,경상남도,양산시,2023
202307,서창동,외지인방문자(b),170562,숲애서,경상남도,양산시,2023
202307,서창동,전체방문자(a+b),723471,숲애서,경상남도,양산시,2023
202307,서창동,현지인방문자(a),552909,숲애서,경상남도,양산시,2023
202308,서창동,외지인방문자(b),164668,숲애서,경상남도,양산시,2023
202308,서창동,전체방문자(a+b),712208,숲애서,경상남도,양산시,2023
202308,서창동,현지인방문자(a),547540,숲애서,경상남도,양산시,2023
202309,서창동,외지인방문자(b),184079,숲애서,경상남도,양산시,2023
202309,서창동,전체방문자(a+b),758282,숲애서,경상남도,양산시,2023
202309,서창동,현지인방문자(a),574203,숲애서,경상남도,양산시,2023
202310,서창동,외지인방문자(b),164395,숲애서,경상남도,양산시,2023
202310,서창동,전체방문자(a+b),770595,숲애서,경상남도,양산시,2023
202310,서창동,현지인방문자(a),606200,숲애서,경상남도,양산시,2023
202311,서창동,외지인방문자(b),150087,숲애서,경상남도,양산시,2023
202311,서창동,전체방문자(a+b),737639,숲애서,경상남도,양산시,2023
202311,서창동,현지인방문자(a),587552,숲애서,경상남도,양산시,2023
202312,서창동,외지인방문자(b),168000,숲애서,경상남도,양산시,2023
202312,서창동,전체방문자(a+b),738378,숲애서,경상남도,양산시,2023
202312,서창동,현지인방문자(a),570378,숲애서,경상남도,양산시,2023
202401,서창동,외지인방문자(b),163331,숲애서,경상남도,양산시,2023
202401,서창동,전체방문자(a+b),699570,숲애서,경상남도,양산시,2023
202401,서창동,현지인방문자(a),536238,숲애서,경상남도,양산시,2023
202402,서창동,외지인방문자(b),182455,숲애서,경상남도,양산시,2023
202402,서창동,전체방문자(a+b),709342,숲애서,경상남도,양산시,2023
202402,서창동,현지인방문자(a),526886,숲애서,경상남도,양산시,2023
202403,서창동,외지인방문자(b),175640,숲애서,경상남도,양산시,2023
202403,서창동,전체방문자(a+b),736152,숲애서,경상남도,양산시,2023
202403,서창동,현지인방문자(a),560511,숲애서,경상남도,양산시,2023
202304,서창동,외국인방문객,4735,숲애서,경상남도,양산시,2023
202306,서창동,외국인방문객,4515,숲애서,경상남도,양산시,2023
202305,서창동,외국인방문객,4453,숲애서,경상남도,양산시,2023
202307,서창동,외국인방문객,5842,숲애서,경상남도,양산시,2023
202308,서창동,외국인방문객,5964,숲애서,경상남도,양산시,2023
202309,서창동,외국인방문객,5165,숲애서,경상남도,양산시,2023
202310,서창동,외국인방문객,5626,숲애서,경상남도,양산시,2023
202311,서창동,외국인방문객,5145,숲애서,경상남도,양산시,2023
202401,서창동,외국인방문객,4298,숲애서,경상남도,양산시,2023
202402,서창동,외국인방문객,4638,숲애서,경상남도,양산시,2023
202403,서창동,외국인방문객,5495,숲애서,경상남도,양산시,2023
202312,서창동,외국인방문객,5233,숲애서,경상남도,양산시,2023
202205,서창동,외국인방문객,1129,숲애서,경상남도,양산시,2023
202302,서창동,외국인방문객,2902,숲애서,경상남도,양산시,2023
202303,서창동,외국인방문객,2687,숲애서,경상남도,양산시,2023
202204,서창동,외국인방문객,769,숲애서,경상남도,양산시,2023
202207,서창동,외국인방문객,2015,숲애서,경상남도,양산시,2023
202208,서창동,외국인방문객,2025,숲애서,경상남도,양산시,2023
202209,서창동,외국인방문객,1903,숲애서,경상남도,양산시,2023
202301,서창동,외국인방문객,2876,숲애서,경상남도,양산시,2023
202210,서창동,외국인방문객,2904,숲애서,경상남도,양산시,2023
202211,서창동,외국인방문객,2782,숲애서,경상남도,양산시,2023
202206,서창동,외국인방문객,1603,숲애서,경상남도,양산시,2023
202212,서창동,외국인방문객,3634,숲애서,경상남도,양산시,2023
202304,석적읍,외국인방문객,4830,국립칠곡숲체원,경상북도,칠곡군,2023
202306,석적읍,외국인방문객,6219,국립칠곡숲체원,경상북도,칠곡군,2023
