D_NAT,M일HAP,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,D_GUB,D_MOK,총액1인TOT항공제외2,C문화서1인대체,C오락및1인대체,C미용서1인대체,weight,동행자유형,국가명,여가체험비율,log_총액,year
2,5,1,1.0,,,,,,,,1,2,582.84,1,1,3,814.697917,혼자,일본,0.0085786836867751,6.3679127061456535,2023
2,2,1,1.0,,,,,,,,1,1,3952.8,1,1,1,1507.702915,혼자,일본,0.0007589556769884638,8.28217946753154,2023
2,4,2,,,,,,6.0,,,2,1,828.0,1,1,1,1322.730345,친구,일본,0.0036231884057971015,6.71901315438526,2023
1,7,2,,,,,,6.0,,,1,1,1188.92,2,1,1,1160.470675,친구,중국,0.0033643979409884598,7.080800610995695,2023
1,6,1,1.0,,,,,,,,1,1,942.69,1,1,1,1012.205859,혼자,중국,0.0031823823314132958,6.848737490517264,2023
1,11,1,1.0,,,,,,,,1,1,1181.88,1,1,1,815.4390642,혼자,중국,0.0025383287643415573,7.074861669969612,2023
1,6,2,,,,,,6.0,,,1,1,1294.44,1,1,1,1303.52377,친구,중국,0.0023176045239640306,7.165833448175338,2023
16,7,2,,2.0,,,,,,,1,1,645.04,1,1,1,148.027009,가족,영국,0.004650874364380504,6.469312330376766,2023
4,10,2,,,,,,6.0,,,1,1,1440.0,1,1,1,1036.666392,친구,미국,0.0020833333333333333,7.272398392570047,2023
4,6,2,,2.0,3.0,,5.0,,,,1,1,1145.0,2,1,1,705.030829,가족,미국,0.0034934497816593887,7.0431599159883405,2023
16,36,2,,,,,,6.0,,,1,2,3043.58,4,1,1,194.5397869,친구,영국,0.0019713626715906927,8.020789733115052,2023
18,20,1,1.0,,,,,,,,1,1,1904.52,3,3,1,139.1929594,혼자,독일,0.0036754667842816037,7.551985287307468,2023
16,14,2,,2.0,,,,,,,1,1,879.26,3,1,1,195.6258229,가족,영국,0.005686600095534882,6.779080644618959,2023
18,13,2,,2.0,,,,,,,1,1,1022.2,1,1,1,131.602349,가족,독일,0.0029348464097045585,6.929712446334179,2023
16,21,2,,2.0,,,,,,,1,2,933.11,2,1,1,121.0292217,가족,영국,0.0042867400413670416,6.838523093147505,2023
18,12,1,1.0,,,,,,,,1,1,1237.4,1,1,1,213.4628925,혼자,독일,0.002424438338451592,7.120767683096888,2023
10,8,2,,,,,5.0,,,,1,1,1261.91,1,1,1,356.8696634,가족,싱가포르,0.0023773486223264734,7.140381725185672,2023
10,12,2,,,3.0,,,6.0,,,1,1,842.51,1,1,1,351.3756442,가족,싱가포르,0.0035607885959810567,6.736385531592277,2023
10,8,2,,2.0,,4.0,,,,,1,1,380.43,1,2,1,403.4823492,가족,싱가포르,0.010514417895539257,5.941302191914918,2023
1,4,1,1.0,,,,,,,,1,1,858.27,1,1,1,1564.482728,혼자,중국,0.003495403544339194,6.754918735299609,2023
10,6,2,,,,,,6.0,,,1,1,1880.25,2,1,1,356.8696634,친구,싱가포르,0.0021273766786331604,7.539160025706512,2023
1,5,1,1.0,,,,,,,,1,1,1287.41,1,1,1,1160.470675,혼자,중국,0.002330259979338361,7.160387727181948,2023
18,7,2,,2.0,,,,,,,1,1,1899.14,2,1,1,139.1929594,가족,독일,0.0021062164979938286,7.54915643110699,2023
1,9,2,,,,,,6.0,,,1,1,1197.36,4,2,1,1160.470675,친구,중국,0.0058461949622502845,7.087874412220891,2023
18,5,1,1.0,,,,,,,,1,1,903.84,2,1,1,131.602349,혼자,독일,0.0044255620463798905,6.806652353576952,2023
3,5,2,,,,,,6.0,,,1,1,668.82,2,2,1,670.6896701,친구,대만,0.00747585299482671,6.505514965629587,2023
3,7,2,,2.0,,,,,,,1,1,1646.3,1,3,1,1082.880319,가족,대만,0.0030371135273036505,7.406285624653976,2023
4,15,1,1.0,,,,,,,,1,1,1550.0,3,1,1,1036.666392,혼자,미국,0.0032258064516129032,7.346010209913293,2023
2,3,2,,,,,,6.0,,,1,1,315.36,2,1,1,814.697917,친구,일본,0.012683916793505834,5.75371484340441,2023
3,6,2,,,,,,6.0,,,1,1,761.21,1,1,1,770.6015918,친구,대만,0.003941093784895101,6.634909272487568,2023
18,11,1,1.0,,,,,,,,3,1,3249.52,1,1,1,227.0305012,혼자,독일,0.0009232132745759374,8.086262572108508,2023
3,7,2,,,3.0,,,,,,1,1,637.33,1,2,1,770.6015918,가족,대만,0.006276183452842326,6.457287574804036,2023
3,6,2,,,,,,6.0,,,1,1,2119.0,1,1,1,770.6015918,친구,대만,0.001415762151958471,7.6586995582682995,2023
3,5,2,,2.0,,,,,,,1,1,929.1,1,1,1,708.1535647,가족,대만,0.0032289312237649337,6.834216375647267,2023
3,5,2,,,,,,6.0,,,1,1,1825.6,1,1,1,770.6015918,친구,대만,0.0016432953549517968,7.5096639791078115,2023
3,5,2,,,,,,,7.0,,3,1,1141.0,1,1,1,1082.880319,직장동료,대만,0.0026292725679228747,7.039660349862076,2023
3,5,2,,,,,,,7.0,,3,1,1630.0,1,1,1,1274.946913,직장동료,대만,0.0018404907975460123,7.396335293800808,2023
5,5,2,,,,,5.0,,,,1,1,319.25,1,1,1,352.6533451,가족,홍콩,0.009397024275646046,5.765974494912649,2023
5,6,2,,2.0,,,,,,,1,1,1385.55,1,1,1,441.4699474,가족,홍콩,0.0021652051531882645,7.233852451706729,2023
1,5,1,1.0,,,,,,,,1,2,633.15,1,1,1,1747.895395,혼자,중국,0.0047382136934375745,6.450707360896617,2023
5,7,2,,,3.0,,,,,,1,1,1015.22,3,1,1,352.6533451,가족,홍콩,0.004925040877839286,6.92286061675774,2023
3,5,2,,2.0,,4.0,,,,,3,1,1956.0,1,1,1,1274.946913,가족,대만,0.0015337423312883436,7.578656850594762,2023
5,7,2,,,,,,6.0,,,1,1,3660.73,1,1,1,371.8920806,친구,홍콩,0.0008195086772310441,8.205417860059109,2023
3,8,2,,2.0,,4.0,,,,,1,1,706.33,2,1,1,1274.946913,가족,대만,0.005663075333059617,6.560082550381881,2023
5,6,2,,,,,,6.0,,,3,1,1174.84,1,1,1,371.8920806,친구,홍콩,0.0025535392053385995,7.068887247093488,2023
16,6,2,,2.0,,,,,,,1,2,2100.0,1,1,1,758.5492789,가족,영국,0.0014285714285714286,7.649692623711514,2023
1,5,2,,,,,,6.0,,,1,1,1561.77,3,4,1,1003.425139,친구,중국,0.005122393182094675,7.353575072438632,2023
4,10,2,,,,,,6.0,,,1,2,2455.0,3,1,4,705.030829,친구,미국,0.003258655804480652,7.805882040228621,2023
2,3,1,1.0,,,,,,,,1,1,2325.6,1,1,1,814.697917,혼자,일본,0.0012899896800825593,7.751733349244666,2023
5,7,2,,,3.0,,5.0,,,,1,1,1277.0,2,1,1,448.5235056,가족,홍콩,0.0031323414252153485,7.152268856032539,2023
1,7,1,1.0,,,,,,,,1,1,2384.87,1,1,1,1160.470675,혼자,중국,0.0012579302016462114,7.776899894499336,2023
1,5,1,1.0,,,,,,,,1,1,1857.24,1,1,1,1564.482728,혼자,중국,0.0016153001227628093,7.526846793712669,2023
2,4,2,,,3.0,,5.0,,,,1,2,322.56,1,1,1,814.697917,가족,일본,0.009300595238095238,5.776289165442949,2023
4,10,2,,,,,,6.0,,,1,1,2420.0,1,1,1,1036.666392,친구,미국,0.0012396694214876034,7.791522819150732,2023
2,4,2,,,,,,6.0,,,1,1,480.24,3,1,1,814.697917,친구,일본,0.010411460936198567,6.174285978943588,2023
1,41,1,1.0,,,,,,,,1,1,2701.44,1,1,1,1012.205859,혼자,중국,0.0011105188343994313,7.901540243154079,2023
1,11,2,,,,,,6.0,,,1,1,1547.7,1,1,1,1564.482728,친구,중국,0.0019383601473153711,7.344525236918714,2023
4,69,1,1.0,,,,,,,,1,2,1700.0,1,1,1,797.2063668,혼자,미국,0.0017647058823529412,7.438383530044307,2023
5,9,2,,,,,,6.0,,,1,1,804.51,1,1,1,448.5235056,친구,홍콩,0.0037289778871611294,6.690233396435981,2023
4,4,2,,,,4.0,5.0,,,,1,1,940.0,1,1,1,603.6010188,가족,미국,0.0031914893617021275,6.84587987526405,2023
4,9,2,,,,,5.0,,,,1,2,1700.0,1,1,1,1036.666392,가족,미국,0.0017647058823529412,7.438383530044307,2023
1,5,1,1.0,,,,,,,,1,1,1139.67,1,1,1,815.4390642,혼자,중국,0.002632340940798652,7.0384940257987365,2023
6,4,2,,,,,,,,8.0,3,1,1242.7,1,1,1,296.3314578,기타,태국,0.0024140983342721494,7.125041710811949,2023
1,8,1,1.0,,,,,,,,1,1,759.78,1,1,1,1160.470675,혼자,중국,0.0039485114111979785,6.633028917690572,2023
3,5,2,,,,,5.0,,,,1,1,771.97,2,1,1,1082.880319,가족,대만,0.00518154850577095,6.648945689166076,2023
3,5,2,,,,,,6.0,,,1,1,775.88,1,1,1,708.1535647,친구,대만,0.0038665773057689336,6.653997869050091,2023
7,5,2,,2.0,,,5.0,,,,3,1,1591.0,1,1,1,1405.315097,가족,베트남,0.0018856065367693275,7.372118028337787,2023
3,3,1,1.0,,,,,,,,1,1,430.32,3,1,1,708.1535647,혼자,대만,0.011619260085517754,6.064529117964987,2023
3,6,1,1.0,,,,,,,,3,1,1026.9,1,1,1,770.6015918,혼자,대만,0.0029214139643587494,6.934299834204249,2023
